date,currency,usd_rate,volatility
2026-08-21,NGN,1539.3378,High
2026-08-22,NGN,1529.813,High
2026-08-23,NGN,1553.0506,High
2026-08-24,NGN,1554.1318,High
2026-08-25,NGN,1541.2493,High
2026-08-26,NGN,1551.8129,High
2026-08-27,NGN,1556.7545,High
2026-08-28,NGN,1561.6686,High
2026-08-29,NGN,1556.3495,High
2026-08-30,NGN,1561.9585,High
2026-08-31,NGN,1558.6877,High
2026-09-01,NGN,1565.62,High
2026-09-02,NGN,1541.7606,High
2026-09-03,NGN,1536.4092,High
2026-09-04,NGN,1557.5767,High
2026-09-05,NGN,1548.0185,High
2026-09-06,NGN,1540.5405,High
2026-09-07,NGN,1535.0197,High
2026-09-08,NGN,1520.1017,High
2026-09-09,NGN,1493.2472,High
2026-09-10,NGN,1490.4926,High
2026-09-11,NGN,1492.1126,High
2026-09-12,NGN,1491.4858,High
2026-09-13,NGN,1489.7572,High
2026-09-14,NGN,1490.2701,High
2026-09-15,NGN,1502.4646,High
2026-09-16,NGN,1500.1755,High
2026-09-17,NGN,1493.2857,High
2026-09-18,NGN,1489.9273,High
2026-09-19,NGN,1496.8328,High
2026-09-20,NGN,1513.7413,High
2026-09-21,NGN,1506.1345,High
2026-09-22,NGN,1507.3266,High
2026-09-23,NGN,1511.4067,High
2026-09-24,NGN,1499.4052,High
2026-09-25,NGN,1499.6501,High
2026-09-26,NGN,1482.0661,High
2026-09-27,NGN,1461.0913,High
2026-09-28,NGN,1465.3781,High
2026-09-29,NGN,1460.878,High
2026-09-30,NGN,1463.242,High
2026-10-01,NGN,1463.0326,High
2026-10-02,NGN,1451.6045,High
2026-10-03,NGN,1451.079,High
2026-10-04,NGN,1436.7644,High
2026-10-05,NGN,1452.7524,High
2026-10-06,NGN,1436.9932,High
2026-10-07,NGN,1434.7425,High
2026-10-08,NGN,1422.7794,High
2026-10-09,NGN,1429.272,High
2026-10-10,NGN,1425.4824,High
2026-10-11,NGN,1419.5676,High
2026-10-12,NGN,1429.257,High
2026-10-13,NGN,1429.5935,High
2026-10-14,NGN,1435.5023,High
2026-10-15,NGN,1424.2327,High
2026-10-16,NGN,1408.2264,High
2026-10-17,NGN,1409.4342,High
2026-10-18,NGN,1405.839,High
2026-10-19,NGN,1412.8844,High
2026-10-20,NGN,1411.9812,High
2026-10-21,NGN,1414.2977,High
2026-10-22,NGN,1395.9301,High
2026-10-23,NGN,1417.0191,High
2026-10-24,NGN,1415.1572,High
2026-10-25,NGN,1423.0548,High
2026-10-26,NGN,1413.5364,High
2026-10-27,NGN,1417.0194,High
2026-10-28,NGN,1402.2502,High
2026-10-29,NGN,1407.3215,High
2026-10-30,NGN,1403.3137,High
2026-10-31,NGN,1403.6414,High
2026-11-01,NGN,1411.4791,High
2026-11-02,NGN,1397.5614,High
2026-11-03,NGN,1389.9085,High
2026-11-04,NGN,1394.9936,High
2026-11-05,NGN,1418.4096,High
2026-11-06,NGN,1416.8428,High
2026-11-07,NGN,1423.5431,High
2026-11-08,NGN,1422.3249,High
2026-11-09,NGN,1444.4249,High
2026-11-10,NGN,1424.2351,High
2026-11-11,NGN,1425.3132,High
2026-11-12,NGN,1406.7779,High
2026-11-13,NGN,1378.5684,High
2026-11-14,NGN,1381.849,High
2026-11-15,NGN,1383.3911,High
2026-11-16,NGN,1380.2388,High
2026-11-17,NGN,1379.0662,High
2026-11-18,NGN,1413.2483,High
2026-11-19,NGN,1410.3293,High
2026-11-20,NGN,1416.0849,High
2026-11-21,NGN,1408.7284,High
2026-11-22,NGN,1412.0557,High
2026-11-23,NGN,1409.3645,High
2026-11-24,NGN,1404.7359,High
2026-11-25,NGN,1425.1765,High
2026-11-26,NGN,1438.5981,High
2026-11-27,NGN,1440.1718,High
2026-11-28,NGN,1413.6242,High
2026-11-29,NGN,1409.5415,High
2026-11-30,NGN,1440.0217,High
2026-12-01,NGN,1437.3645,High
2026-12-02,NGN,1450.0503,High
2026-12-03,NGN,1466.7774,High
2026-12-04,NGN,1469.3468,High
2026-12-05,NGN,1459.4513,High
2026-12-06,NGN,1431.0176,High
2026-12-07,NGN,1438.85,High
2026-12-08,NGN,1429.4715,High
2026-12-09,NGN,1431.4859,High
2026-12-10,NGN,1417.1731,High
2026-12-11,NGN,1414.166,High
2026-12-12,NGN,1414.5475,High
2026-12-13,NGN,1417.587,High
2026-12-14,NGN,1404.9441,High
2026-12-15,NGN,1418.3969,High
2026-12-16,NGN,1411.6238,High
2026-12-17,NGN,1392.714,High
2026-12-18,NGN,1391.4993,High
2026-12-19,NGN,1391.882,High
2026-12-20,NGN,1393.6702,High
2026-12-21,NGN,1408.8571,High
2026-12-22,NGN,1406.1921,High
2026-12-23,NGN,1404.8464,High
2026-12-24,NGN,1392.448,High
2026-12-25,NGN,1401.5886,High
2026-12-26,NGN,1403.6552,High
2026-12-27,NGN,1398.9386,High
2026-12-28,NGN,1377.6224,High
2026-12-29,NGN,1393.5413,High
2026-12-30,NGN,1379.8547,High
2026-12-31,NGN,1373.3277,High
2026-01-01,CAD,1.381,Low
2026-01-02,CAD,1.3777,Low
2026-01-03,CAD,1.3736,Low
2026-01-04,CAD,1.3677,Low
2026-01-05,CAD,1.3697,Low
2026-01-06,CAD,1.3682,Low
2026-01-07,CAD,1.3762,Low
2026-01-08,CAD,1.3735,Low
2026-01-09,CAD,1.371,Low
2026-01-10,CAD,1.3694,Low
2026-01-11,CAD,1.3701,Low
2026-01-12,CAD,1.3688,Low
2026-01-13,CAD,1.3705,Low
2026-01-14,CAD,1.3678,Low
2026-01-15,CAD,1.364,Low
2026-01-16,CAD,1.3591,Low
2026-01-17,CAD,1.353,Low
2026-01-18,CAD,1.3516,Low
2026-01-19,CAD,1.3508,Low
2026-01-20,CAD,1.3491,Low
2026-01-21,CAD,1.3525,Low
2026-01-22,CAD,1.3558,Low
2026-01-23,CAD,1.3549,Low
2026-01-24,CAD,1.35,Low
2026-01-25,CAD,1.3485,Low
2026-01-26,CAD,1.3469,Low
2026-01-27,CAD,1.3451,Low
2026-01-28,CAD,1.3432,Low
2026-01-29,CAD,1.3415,Low
2026-01-30,CAD,1.3404,Low
2026-01-31,CAD,1.3387,Low
2026-02-01,CAD,1.3393,Low
2026-02-02,CAD,1.3403,Low
2026-02-03,CAD,1.3378,Low
2026-02-04,CAD,1.3412,Low
2026-02-05,CAD,1.3386,Low
2026-02-06,CAD,1.3343,Low
2026-02-07,CAD,1.3353,Low
2026-02-08,CAD,1.3331,Low
2026-02-09,CAD,1.334,Low
2026-02-10,CAD,1.3275,Low
2026-02-11,CAD,1.3312,Low
2026-02-12,CAD,1.333,Low
2026-02-13,CAD,1.329,Low
2026-02-14,CAD,1.3251,Low
2026-02-15,CAD,1.3295,Low
2026-02-16,CAD,1.3276,Low
2026-02-17,CAD,1.3254,Low
2026-02-18,CAD,1.3193,Low
2026-02-19,CAD,1.3184,Low
2026-02-20,CAD,1.3178,Low
2026-02-21,CAD,1.3197,Low
2026-02-22,CAD,1.316,Low
2026-02-23,CAD,1.312,Low
2026-02-24,CAD,1.3132,Low
2026-02-25,CAD,1.3158,Low
2026-02-26,CAD,1.3117,Low
2026-02-27,CAD,1.3145,Low
2026-02-28,CAD,1.3146,Low
2026-03-01,CAD,1.3175,Low
2026-03-02,CAD,1.3173,Low
2026-03-03,CAD,1.3107,Low
2026-03-04,CAD,1.3103,Low
2026-03-05,CAD,1.3131,Low
2026-03-06,CAD,1.3107,Low
2026-03-07,CAD,1.3097,Low
2026-03-08,CAD,1.3092,Low
2026-03-09,CAD,1.3016,Low
2026-03-10,CAD,1.306,Low
2026-03-11,CAD,1.3036,Low
2026-03-12,CAD,1.305,Low
2026-03-13,CAD,1.3047,Low
2026-03-14,CAD,1.308,Low
2026-03-15,CAD,1.3091,Low
2026-03-16,CAD,1.3085,Low
2026-03-17,CAD,1.3061,Low
2026-03-18,CAD,1.3082,Low
2026-03-19,CAD,1.3033,Low
2026-03-20,CAD,1.305,Low
2026-03-21,CAD,1.3021,Low
2026-03-22,CAD,1.3054,Low
2026-03-23,CAD,1.3058,Low
2026-03-24,CAD,1.3075,Low
2026-03-25,CAD,1.3077,Low
2026-03-26,CAD,1.3031,Low
2026-03-27,CAD,1.3009,Low
2026-03-28,CAD,1.3026,Low
2026-03-29,CAD,1.3031,Low
2026-03-30,CAD,1.3061,Low
2026-03-31,CAD,1.3072,Low
2026-04-01,CAD,1.3047,Low
2026-04-02,CAD,1.3026,Low
2026-04-03,CAD,1.3029,Low
2026-04-04,CAD,1.2968,Low
2026-04-05,CAD,1.3012,Low
2026-04-06,CAD,1.3023,Low
2026-04-07,CAD,1.3055,Low
2026-04-08,CAD,1.3014,Low
2026-04-09,CAD,1.3046,Low
2026-04-10,CAD,1.3104,Low
2026-04-11,CAD,1.307,Low
2026-04-12,CAD,1.309,Low
2026-04-13,CAD,1.309,Low
2026-04-14,CAD,1.305,Low
2026-04-15,CAD,1.3062,Low
2026-04-16,CAD,1.3084,Low
2026-04-17,CAD,1.3068,Low
2026-04-18,CAD,1.3099,Low
2026-04-19,CAD,1.3055,Low
2026-04-20,CAD,1.3016,Low
2026-04-21,CAD,1.302,Low
2026-04-22,CAD,1.302,Low
2026-04-23,CAD,1.3002,Low
2026-04-24,CAD,1.3023,Low
2026-04-25,CAD,1.3037,Low
2026-04-26,CAD,1.3059,Low
2026-04-27,CAD,1.3056,Low
2026-04-28,CAD,1.3072,Low
2026-04-29,CAD,1.306,Low
2026-04-30,CAD,1.3114,Low
2026-05-01,CAD,1.3092,Low
2026-05-02,CAD,1.3147,Low
2026-05-03,CAD,1.3148,Low
2026-05-04,CAD,1.3112,Low
2026-05-05,CAD,1.3148,Low
2026-05-06,CAD,1.3151,Low
2026-05-07,CAD,1.3174,Low
2026-05-08,CAD,1.3206,Low
2026-05-09,CAD,1.3215,Low
2026-05-10,CAD,1.3199,Low
2026-05-11,CAD,1.3225,Low
2026-05-12,CAD,1.3225,Low
2026-05-13,CAD,1.3243,Low
2026-05-14,CAD,1.3186,Low
2026-05-15,CAD,1.3198,Low
2026-05-16,CAD,1.3181,Low
2026-05-17,CAD,1.3225,Low
2026-05-18,CAD,1.3241,Low
2026-05-19,CAD,1.3247,Low
2026-05-20,CAD,1.326,Low
2026-05-21,CAD,1.3234,Low
2026-05-22,CAD,1.3277,Low
2026-05-23,CAD,1.333,Low
2026-05-24,CAD,1.334,Low
2026-05-25,CAD,1.3383,Low
2026-05-26,CAD,1.3367,Low
2026-05-27,CAD,1.3346,Low
2026-05-28,CAD,1.3347,Low
2026-05-29,CAD,1.3359,Low
2026-05-30,CAD,1.3348,Low
2026-05-31,CAD,1.3363,Low
2026-06-01,CAD,1.3371,Low
2026-06-02,CAD,1.3344,Low
2026-06-03,CAD,1.3358,Low
2026-06-04,CAD,1.3381,Low
2026-06-05,CAD,1.3386,Low
2026-06-06,CAD,1.3416,Low
2026-06-07,CAD,1.3384,Low
2026-06-08,CAD,1.3396,Low
2026-06-09,CAD,1.3365,Low
2026-06-10,CAD,1.3335,Low
2026-06-11,CAD,1.3318,Low
2026-06-12,CAD,1.3293,Low
2026-06-13,CAD,1.3279,Low
2026-06-14,CAD,1.3273,Low
2026-06-15,CAD,1.3295,Low
2026-06-16,CAD,1.3287,Low
2026-06-17,CAD,1.3245,Low
2026-06-18,CAD,1.3275,Low
2026-06-19,CAD,1.3253,Low
2026-06-20,CAD,1.3251,Low
2026-06-21,CAD,1.3263,Low
2026-06-22,CAD,1.3268,Low
2026-06-23,CAD,1.3297,Low
2026-06-24,CAD,1.331,Low
2026-06-25,CAD,1.3287,Low
2026-06-26,CAD,1.3345,Low
2026-06-27,CAD,1.335,Low
2026-06-28,CAD,1.3346,Low
2026-06-29,CAD,1.3372,Low
2026-06-30,CAD,1.3378,Low
2026-07-01,CAD,1.3389,Low
2026-07-02,CAD,1.3456,Low
2026-07-03,CAD,1.3449,Low
2026-07-04,CAD,1.344,Low
2026-07-05,CAD,1.3443,Low
2026-07-06,CAD,1.3472,Low
2026-07-07,CAD,1.3431,Low
2026-07-08,CAD,1.3379,Low
2026-07-09,CAD,1.3363,Low
2026-07-10,CAD,1.3319,Low
2026-07-11,CAD,1.3308,Low
2026-07-12,CAD,1.3321,Low
2026-07-13,CAD,1.3297,Low
2026-07-14,CAD,1.326,Low
2026-07-15,CAD,1.3261,Low
2026-07-16,CAD,1.3284,Low
2026-07-17,CAD,1.3239,Low
2026-07-18,CAD,1.3261,Low
2026-07-19,CAD,1.3283,Low
2026-07-20,CAD,1.3308,Low
2026-07-21,CAD,1.334,Low
2026-07-22,CAD,1.3399,Low
2026-07-23,CAD,1.339,Low
2026-07-24,CAD,1.3393,Low
2026-07-25,CAD,1.3381,Low
2026-07-26,CAD,1.3381,Low
2026-07-27,CAD,1.3422,Low
2026-07-28,CAD,1.3386,Low
2026-07-29,CAD,1.3363,Low
2026-07-30,CAD,1.34,Low
2026-07-31,CAD,1.3427,Low
2026-08-01,CAD,1.3418,Low
2026-08-02,CAD,1.3441,Low
2026-08-03,CAD,1.345,Low
2026-08-04,CAD,1.349,Low
2026-08-05,CAD,1.3492,Low
2026-08-06,CAD,1.352,Low
2026-08-07,CAD,1.3591,Low
2026-08-08,CAD,1.3608,Low
2026-08-09,CAD,1.3609,Low
2026-08-10,CAD,1.3629,Low
2026-08-11,CAD,1.3619,Low
2026-08-12,CAD,1.3684,Low
2026-08-13,CAD,1.3689,Low
2026-08-14,CAD,1.3681,Low
2026-08-15,CAD,1.3658,Low
2026-08-16,CAD,1.3688,Low
2026-08-17,CAD,1.3712,Low
2026-08-18,CAD,1.3698,Low
2026-08-19,CAD,1.3714,Low
2026-08-20,CAD,1.3673,Low
2026-08-21,CAD,1.3678,Low
2026-08-22,CAD,1.369,Low
2026-08-23,CAD,1.3737,Low
2026-08-24,CAD,1.3716,Low
2026-08-25,CAD,1.3681,Low
2026-08-26,CAD,1.3656,Low
2026-08-27,CAD,1.362,Low
2026-08-28,CAD,1.3656,Low
2026-08-29,CAD,1.3698,Low
2026-08-30,CAD,1.3707,Low
2026-08-31,CAD,1.3741,Low
2026-09-01,CAD,1.3744,Low
2026-09-02,CAD,1.3742,Low
2026-09-03,CAD,1.3732,Low
2026-09-04,CAD,1.3724,Low
2026-09-05,CAD,1.3681,Low
2026-09-06,CAD,1.3689,Low
2026-09-07,CAD,1.3688,Low
2026-09-08,CAD,1.3708,Low
2026-09-09,CAD,1.3711,Low
2026-09-10,CAD,1.3706,Low
2026-09-11,CAD,1.3682,Low
2026-09-12,CAD,1.3684,Low
2026-09-13,CAD,1.3704,Low
2026-09-14,CAD,1.3673,Low
2026-09-15,CAD,1.3675,Low
2026-09-16,CAD,1.3682,Low
2026-09-17,CAD,1.3662,Low
2026-09-18,CAD,1.3646,Low
2026-09-19,CAD,1.3652,Low
2026-09-20,CAD,1.3621,Low
2026-09-21,CAD,1.3631,Low
2026-09-22,CAD,1.3607,Low
2026-09-23,CAD,1.3636,Low
2026-09-24,CAD,1.3699,Low
2026-09-25,CAD,1.3676,Low
2026-09-26,CAD,1.369,Low
2026-09-27,CAD,1.367,Low
2026-09-28,CAD,1.3699,Low
2026-09-29,CAD,1.3664,Low
2026-09-30,CAD,1.3677,Low
2026-10-01,CAD,1.3653,Low
2026-10-02,CAD,1.3648,Low
2026-10-03,CAD,1.362,Low
2026-10-04,CAD,1.3642,Low
2026-10-05,CAD,1.3619,Low
2026-10-06,CAD,1.3634,Low
2026-10-07,CAD,1.3625,Low
2026-10-08,CAD,1.3622,Low
2026-10-09,CAD,1.3626,Low
2026-10-10,CAD,1.3605,Low
2026-10-11,CAD,1.3611,Low
2026-10-12,CAD,1.3652,Low
2026-10-13,CAD,1.3631,Low
2026-10-14,CAD,1.3663,Low
2026-10-15,CAD,1.3704,Low
2026-10-16,CAD,1.3682,Low
2026-10-17,CAD,1.3642,Low
2026-10-18,CAD,1.365,Low
2026-10-19,CAD,1.3635,Low
2026-10-20,CAD,1.3686,Low
2026-10-21,CAD,1.3687,Low
2026-10-22,CAD,1.3665,Low
2026-10-23,CAD,1.3634,Low
2026-10-24,CAD,1.3663,Low
2026-10-25,CAD,1.3648,Low
2026-10-26,CAD,1.3649,Low
2026-10-27,CAD,1.3675,Low
2026-10-28,CAD,1.3662,Low
2026-10-29,CAD,1.3661,Low
2026-10-30,CAD,1.366,Low
2026-10-31,CAD,1.3679,Low
2026-11-01,CAD,1.3695,Low
2026-11-02,CAD,1.3689,Low
2026-11-03,CAD,1.3691,Low
2026-11-04,CAD,1.3681,Low
2026-11-05,CAD,1.364,Low
2026-11-06,CAD,1.3647,Low
2026-11-07,CAD,1.3699,Low
2026-11-08,CAD,1.3675,Low
2026-11-09,CAD,1.3653,Low
2026-11-10,CAD,1.363,Low
2026-11-11,CAD,1.3649,Low
2026-11-12,CAD,1.3662,Low
2026-11-13,CAD,1.3657,Low
2026-11-14,CAD,1.3632,Low
2026-11-15,CAD,1.3635,Low
2026-11-16,CAD,1.3592,Low
2026-11-17,CAD,1.3596,Low
2026-11-18,CAD,1.362,Low
2026-11-19,CAD,1.3586,Low
2026-11-20,CAD,1.3544,Low
2026-11-21,CAD,1.3587,Low
2026-11-22,CAD,1.357,Low
2026-11-23,CAD,1.3601,Low
2026-11-24,CAD,1.3597,Low
2026-11-25,CAD,1.3592,Low
2026-11-26,CAD,1.3604,Low
2026-11-27,CAD,1.358,Low
2026-11-28,CAD,1.3584,Low
2026-11-29,CAD,1.3573,Low
2026-11-30,CAD,1.3538,Low
2026-12-01,CAD,1.3547,Low
2026-12-02,CAD,1.354,Low
2026-12-03,CAD,1.3535,Low
2026-12-04,CAD,1.3503,Low
2026-12-05,CAD,1.3546,Low
2026-12-06,CAD,1.3569,Low
2026-12-07,CAD,1.3596,Low
2026-12-08,CAD,1.3587,Low
2026-12-09,CAD,1.354,Low
2026-12-10,CAD,1.3593,Low
2026-12-11,CAD,1.3591,Low
2026-12-12,CAD,1.3571,Low
2026-12-13,CAD,1.3582,Low
2026-12-14,CAD,1.3614,Low
2026-12-15,CAD,1.3613,Low
2026-12-16,CAD,1.3648,Low
2026-12-17,CAD,1.3678,Low
2026-12-18,CAD,1.3648,Low
2026-12-19,CAD,1.363,Low
2026-12-20,CAD,1.3656,Low
2026-12-21,CAD,1.3582,Low
2026-12-22,CAD,1.3578,Low
2026-12-23,CAD,1.3539,Low
2026-12-24,CAD,1.3526,Low
2026-12-25,CAD,1.3518,Low
2026-12-26,CAD,1.3508,Low
2026-12-27,CAD,1.3494,Low
2026-12-28,CAD,1.3464,Low
2026-12-29,CAD,1.3526,Low
2026-12-30,CAD,1.3576,Low
2026-12-31,CAD,1.3545,Low
2026-01-01,IDR,16403.154,Medium
2026-01-02,IDR,16376.944,Medium
2026-01-03,IDR,16385.4068,Medium
2026-01-04,IDR,16381.2597,Medium
2026-01-05,IDR,16338.0297,Medium
2026-01-06,IDR,16402.3265,Medium
2026-01-07,IDR,16410.5858,Medium
2026-01-08,IDR,16379.3039,Medium
2026-01-09,IDR,16293.8308,Medium
2026-01-10,IDR,16235.5905,Medium
2026-01-11,IDR,16128.9954,Medium
2026-01-12,IDR,16129.784,Medium
2026-01-13,IDR,16052.5762,Medium
2026-01-14,IDR,16035.5244,Medium
2026-01-15,IDR,16123.4057,Medium
2026-01-16,IDR,16200.7528,Medium
2026-01-17,IDR,16198.6612,Medium
2026-01-18,IDR,16193.0186,Medium
2026-01-19,IDR,16314.7819,Medium
2026-01-20,IDR,16348.766,Medium
2026-01-21,IDR,16327.3291,Medium
2026-01-22,IDR,16234.1968,Medium
2026-01-23,IDR,16259.7737,Medium
2026-01-24,IDR,16313.7122,Medium
2026-01-25,IDR,16272.4938,Medium
2026-01-26,IDR,16291.4482,Medium
2026-01-27,IDR,16267.7557,Medium
2026-01-28,IDR,16255.7805,Medium
2026-01-29,IDR,16094.0145,Medium
2026-01-30,IDR,16079.7371,Medium
2026-01-31,IDR,16142.0859,Medium
2026-02-01,IDR,16101.3173,Medium
2026-02-02,IDR,16104.7003,Medium
2026-02-03,IDR,16056.0029,Medium
2026-02-04,IDR,16079.1519,Medium
2026-02-05,IDR,16065.2258,Medium
2026-02-06,IDR,16004.8693,Medium
2026-02-07,IDR,16090.1786,Medium
2026-02-08,IDR,16149.9653,Medium
2026-02-09,IDR,16110.8884,Medium
2026-02-10,IDR,16142.9677,Medium
2026-02-11,IDR,16177.6694,Medium
2026-02-12,IDR,16219.2331,Medium
2026-02-13,IDR,16109.315,Medium
2026-02-14,IDR,16174.1779,Medium
2026-02-15,IDR,16137.3203,Medium
2026-02-16,IDR,16114.2228,Medium
2026-02-17,IDR,16284.2524,Medium
2026-02-18,IDR,16303.9155,Medium
2026-02-19,IDR,16278.7213,Medium
2026-02-20,IDR,16135.1238,Medium
2026-02-21,IDR,16224.8198,Medium
2026-02-22,IDR,16137.5167,Medium
2026-02-23,IDR,16072.7447,Medium
2026-02-24,IDR,16051.4417,Medium
2026-02-25,IDR,16142.3835,Medium
2026-02-26,IDR,16192.3112,Medium
2026-02-27,IDR,16182.0882,Medium
2026-02-28,IDR,16202.0435,Medium
2026-03-01,IDR,16163.1336,Medium
2026-03-02,IDR,16172.1625,Medium
2026-03-03,IDR,16176.9066,Medium
2026-03-04,IDR,16239.5934,Medium
2026-03-05,IDR,16302.4197,Medium
2026-03-06,IDR,16334.6318,Medium
2026-03-07,IDR,16310.9566,Medium
2026-03-08,IDR,16359.3559,Medium
2026-03-09,IDR,16353.3377,Medium
2026-03-10,IDR,16282.5661,Medium
2026-03-11,IDR,16256.2998,Medium
2026-03-12,IDR,16261.7962,Medium
2026-03-13,IDR,16321.0032,Medium
2026-03-14,IDR,16309.0217,Medium
2026-03-15,IDR,16230.1383,Medium
2026-03-16,IDR,16233.822,Medium
2026-03-17,IDR,16241.1893,Medium
2026-03-18,IDR,16253.2622,Medium
2026-03-19,IDR,16313.0659,Medium
2026-03-20,IDR,16379.5529,Medium
2026-03-21,IDR,16340.6213,Medium
2026-03-22,IDR,16300.3486,Medium
2026-03-23,IDR,16232.5262,Medium
2026-03-24,IDR,16277.9004,Medium
2026-03-25,IDR,16372.2354,Medium
2026-03-26,IDR,16351.601,Medium
2026-03-27,IDR,16335.8099,Medium
2026-03-28,IDR,16431.6542,Medium
2026-03-29,IDR,16464.8828,Medium
2026-03-30,IDR,16493.6131,Medium
2026-03-31,IDR,16415.0431,Medium
2026-04-01,IDR,16459.6085,Medium
2026-04-02,IDR,16398.4356,Medium
2026-04-03,IDR,16324.0509,Medium
2026-04-04,IDR,16301.4081,Medium
2026-04-05,IDR,16263.2111,Medium
2026-04-06,IDR,16248.7954,Medium
2026-04-07,IDR,16155.1385,Medium
2026-04-08,IDR,16217.0978,Medium
2026-04-09,IDR,16290.249,Medium
2026-04-10,IDR,16163.3582,Medium
2026-04-11,IDR,16226.6189,Medium
2026-04-12,IDR,16174.0103,Medium
2026-04-13,IDR,16229.4532,Medium
2026-04-14,IDR,16225.0098,Medium
2026-04-15,IDR,16226.8774,Medium
2026-04-16,IDR,16214.8631,Medium
2026-04-17,IDR,16293.4812,Medium
2026-04-18,IDR,16212.6924,Medium
2026-04-19,IDR,16252.1113,Medium
2026-04-20,IDR,16323.707,Medium
2026-04-21,IDR,16370.4803,Medium
2026-04-22,IDR,16522.7061,Medium
2026-04-23,IDR,16487.7476,Medium
2026-04-24,IDR,16550.8828,Medium
2026-04-25,IDR,16543.8592,Medium
2026-04-26,IDR,16625.4804,Medium
2026-04-27,IDR,16624.969,Medium
2026-04-28,IDR,16599.1753,Medium
2026-04-29,IDR,16685.8942,Medium
2026-04-30,IDR,16653.0856,Medium
2026-05-01,IDR,16558.9807,Medium
2026-05-02,IDR,16524.7468,Medium
2026-05-03,IDR,16565.6643,Medium
2026-05-04,IDR,16657.9045,Medium
2026-05-05,IDR,16665.3092,Medium
2026-05-06,IDR,16753.1818,Medium
2026-05-07,IDR,16662.1668,Medium
2026-05-08,IDR,16632.6239,Medium
2026-05-09,IDR,16613.4249,Medium
2026-05-10,IDR,16605.812,Medium
2026-05-11,IDR,16611.3978,Medium
2026-05-12,IDR,16657.3058,Medium
2026-05-13,IDR,16627.6686,Medium
2026-05-14,IDR,16636.9155,Medium
2026-05-15,IDR,16633.9127,Medium
2026-05-16,IDR,16572.308,Medium
2026-05-17,IDR,16564.7732,Medium
2026-05-18,IDR,16555.2544,Medium
2026-05-19,IDR,16544.3226,Medium
2026-05-20,IDR,16546.4244,Medium
2026-05-21,IDR,16551.4329,Medium
2026-05-22,IDR,16522.8124,Medium
2026-05-23,IDR,16606.9277,Medium
2026-05-24,IDR,16529.2418,Medium
2026-05-25,IDR,16481.5735,Medium
2026-05-26,IDR,16664.8462,Medium
2026-05-27,IDR,16595.6543,Medium
2026-05-28,IDR,16505.7885,Medium
2026-05-29,IDR,16554.281,Medium
2026-05-30,IDR,16416.7401,Medium
2026-05-31,IDR,16401.2904,Medium
2026-06-01,IDR,16542.0676,Medium
2026-06-02,IDR,16439.8418,Medium
2026-06-03,IDR,16309.5091,Medium
2026-06-04,IDR,16211.7055,Medium
2026-06-05,IDR,16269.9612,Medium
2026-06-06,IDR,16343.1615,Medium
2026-06-07,IDR,16309.6522,Medium
2026-06-08,IDR,16354.2241,Medium
2026-06-09,IDR,16445.1702,Medium
2026-06-10,IDR,16562.7431,Medium
2026-06-11,IDR,16546.4232,Medium
2026-06-12,IDR,16394.0987,Medium
2026-06-13,IDR,16340.2684,Medium
2026-06-14,IDR,16312.372,Medium
2026-06-15,IDR,16295.4764,Medium
2026-06-16,IDR,16283.2313,Medium
2026-06-17,IDR,16356.1082,Medium
2026-06-18,IDR,16439.487,Medium
2026-06-19,IDR,16428.1981,Medium
2026-06-20,IDR,16500.3826,Medium
2026-06-21,IDR,16523.9888,Medium
2026-06-22,IDR,16528.2524,Medium
2026-06-23,IDR,16588.1867,Medium
2026-06-24,IDR,16592.9808,Medium
2026-06-25,IDR,16729.5617,Medium
2026-06-26,IDR,16633.3058,Medium
2026-06-27,IDR,16599.0298,Medium
2026-06-28,IDR,16590.6294,Medium
2026-06-29,IDR,16619.7926,Medium
2026-06-30,IDR,16704.0856,Medium
2026-07-01,IDR,16702.4554,Medium
2026-07-02,IDR,16607.4364,Medium
2026-07-03,IDR,16663.4044,Medium
2026-07-04,IDR,16713.7252,Medium
2026-07-05,IDR,16583.9024,Medium
2026-07-06,IDR,16583.65,Medium
2026-07-07,IDR,16478.1686,Medium
2026-07-08,IDR,16434.3597,Medium
2026-07-09,IDR,16375.0113,Medium
2026-07-10,IDR,16428.0182,Medium
2026-07-11,IDR,16435.6954,Medium
2026-07-12,IDR,16351.177,Medium
2026-07-13,IDR,16408.7375,Medium
2026-07-14,IDR,16314.6297,Medium
2026-07-15,IDR,16336.1725,Medium
2026-07-16,IDR,16282.9812,Medium
2026-07-17,IDR,16259.1639,Medium
2026-07-18,IDR,16291.96,Medium
2026-07-19,IDR,16325.9418,Medium
2026-07-20,IDR,16413.2509,Medium
2026-07-21,IDR,16407.8507,Medium
2026-07-22,IDR,16427.9635,Medium
2026-07-23,IDR,16399.1989,Medium
2026-07-24,IDR,16411.1369,Medium
2026-07-25,IDR,16439.9867,Medium
2026-07-26,IDR,16433.5219,Medium
2026-07-27,IDR,16314.954,Medium
2026-07-28,IDR,16336.5857,Medium
2026-07-29,IDR,16360.4085,Medium
2026-07-30,IDR,16315.8968,Medium
2026-07-31,IDR,16232.0731,Medium
2026-08-01,IDR,16327.8994,Medium
2026-08-02,IDR,16359.9965,Medium
2026-08-03,IDR,16345.0055,Medium
2026-08-04,IDR,16270.6662,Medium
2026-08-05,IDR,16217.1803,Medium
2026-08-06,IDR,16301.6777,Medium
2026-08-07,IDR,16310.6542,Medium
